"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0010232","vascular transport","41/4952","88/16325",0.465909090909091,1.53593818842708,3.32635989721936,0.000943792272328565,0.0169002103109097,0.0143574598555553,"SLC22A5/ABCG2/SLC7A5/SLC6A6/SLC4A4/SLC2A4/ATP1A2/ATP2B4/SLC5A6/SLC2A13/SLC13A3/SLC22A3/ABCC2/FLVCR2/ATP1B2/SLC6A20/AVPR1B/SLC12A2/SLC6A9/SLC16A12/SLC7A1/SLC1A1/SLC2A1/NHERF1/CD36/SLC8A2/SLC1A5/SLC29A1/ATP2A3/SLC38A5/SLC15A2/ATP8A1/LEPR/ABCB1/LRP2/SLC4A8/SLC38A3/SLC6A1/SLCO1C1/SLC22A2/SLC28A2",41
"GO:0150104","transport across blood-brain barrier","41/4952","88/16325",0.465909090909091,1.53593818842708,3.32635989721936,0.000943792272328565,0.0169002103109097,0.0143574598555553,"SLC22A5/ABCG2/SLC7A5/SLC6A6/SLC4A4/SLC2A4/ATP1A2/ATP2B4/SLC5A6/SLC2A13/SLC13A3/SLC22A3/ABCC2/FLVCR2/ATP1B2/SLC6A20/AVPR1B/SLC12A2/SLC6A9/SLC16A12/SLC7A1/SLC1A1/SLC2A1/NHERF1/CD36/SLC8A2/SLC1A5/SLC29A1/ATP2A3/SLC38A5/SLC15A2/ATP8A1/LEPR/ABCB1/LRP2/SLC4A8/SLC38A3/SLC6A1/SLCO1C1/SLC22A2/SLC28A2",41
"GO:0048754","branching morphogenesis of an epithelial tube","66/4952","156/16325",0.423076923076923,1.39473561575743,3.26883593297059,0.00096718752209855,0.0171689761870789,0.0145857880956572,"WNT2/MSX2/MET/CELSR1/SOX9/MYC/TACSTD2/WT1/VEGFA/SHH/TCF21/LEF1/SIX1/BMP2/GBX2/VDR/TIMELESS/LAMA1/LGR4/BMP7/GNA13/SIX4/TMEM59L/FGFR2/RSPO2/BMP4/AGT/EDNRA/FOXF1/GDNF/CASR/BCL2/PBX1/AREG/WNT5A/HHIP/SEMA3E/CTSH/WNT2B/FOXD1/PGR/CITED1/SIX2/MYCN/NKX2-1/FGF10/EYA1/CSF1/TBX20/MMP14/SLIT2/COL4A1/FGF8/AR/CCL11/GLI3/FGF2/LHX1/PAX2/HS3ST3A1/GREB1L/FOXC2/WNT1/CSMD1/SFRP2/AGTR2",66
"GO:0061351","neural precursor cell proliferation","66/4952","156/16325",0.423076923076923,1.39473561575743,3.26883593297059,0.00096718752209855,0.0171689761870789,0.0145857880956572,"WNT2/APPL2/SHCBP1/WDR62/MELK/PDE9A/PTN/KIF14/ACSL6/VEGFA/RACGAP1/SHH/EML1/LEF1/GBX2/HEATR1/DIXDC1/DMRTA2/LIMS2/GPR37L1/NAP1L1/SOX10/FLNA/ADGRG1/FGFR2/ASPM/TRIM71/IGF2BP1/PROX1/PSMG1/FZD3/RASSF10/WNT5A/HHIP/PTPRZ1/DRD2/CX3CR1/CDON/LRP2/CEND1/LHX5/KCNA1/BBS1/SIX3/FGF8/TOX/FGFR1/POU3F2/SLC39A5/GLI3/FGF2/TRNP1/FOXG1/FGF13/SOX5/OTP/WNT7A/WNT3A/VAX1/FZD9/WNT1/POU3F3/ASCL1/DCT/PAX6/NR2E1",66
"GO:0120254","olefinic compound metabolic process","66/4952","156/16325",0.423076923076923,1.39473561575743,3.26883593297059,0.00096718752209855,0.0171689761870789,0.0145857880956572,"INHBA/RETSAT/CTHRC1/PTGS1/CEL/HSD11B2/RDH5/MGLL/SCP2/SCNN1B/AKR1C4/DGAT2/ADH1C/BMP2/ADH1B/ABHD6/CLCN2/AKR1B10/DHRS9/EPHX2/CACNA1H/RDH16/LRAT/ALOXE3/EDNRB/BMP6/BMP5/AFP/CYP2C18/HSD17B6/CYP2S1/CYP3A4/GSTP1/GSTM2/CYP4F12/CYP2C8/FADS1/FADS2/CYP11A1/AKR1C2/PLA2G10/CYP19A1/CYP4F8/CYP2F1/RDH12/GSTA1/PLA2G4B/PLA2G2F/AKR1C3/PRKG1/LHB/CYP4F3/CYP4Z1/ADH6/GPRC6A/ADH1A/PTGIS/RBP4/SRD5A2/PTGS2/CYP1A1/ELOVL3/RDH8/CYP17A1/RPE65/CYP4A22",66
"GO:0090087","regulation of peptide transport","82/4952","201/16325",0.407960199004975,1.34490110031426,3.24655156617417,0.000978354232390756,0.0173171518597811,0.0147116697405156,"PDX1/CA2/GNA11/SOX4/CPT1A/VSNL1/GNAO1/TFR2/KCNA5/ECRG4/SRI/F2RL1/ADCY5/STX1A/SFRP1/KISS1/KCNB1/CHGA/UCN/PRKCB/FGB/SSTR5/PASK/FGA/SIDT2/CNR1/NR1H4/CRHBP/ABCA12/PPARD/FOXA2/GPER1/SYT7/CHD7/BRSK2/F2/CASR/F2RL2/INHBB/DRD2/TRPM4/RASL10B/KCNJ11/FGG/ADRA2A/TNFSF11/SLC9B2/PRKN/EPHA5/GRP/ACVR1C/BLK/ABCC8/SNAP25/ITPR1/GNAZ/SLC30A8/C1QTNF12/CCL5/ADRA2C/IL1B/GPR27/CARTPT/GCG/ANO1/EFNA5/TIAM1/FKBP1B/FAM3D/UCN3/RBP4/CD38/HTR2C/NEUROD1/NKX6-1/LEP/FFAR4/ADCYAP1/TUNAR/GHRHR/SLC2A2/CELA2A",82
"GO:0046546","development of primary male sexual characteristics","62/4952","145/16325",0.427586206896552,1.40960113642694,3.26905318946203,0.000984487597614975,0.0173756403004344,0.0147613582013836,"INHBA/TEX11/CITED2/SOX9/FANCA/NCOA4/TLR3/TNFSF10/WT1/AMH/KIF18A/TCF21/EIF2S2/SFRP1/PRDX4/BCL2L11/IL1A/GFRA1/FLNA/SIX4/ADGRG1/ASPM/NUDT1/BRIP1/BCL2/KIT/WNT5A/INHBB/WNT2B/NKX2-1/SOX15/KITLG/GATA4/LRP2/MMP14/TEX19/DMRT1/DNAAF11/SCX/AR/PDGFRA/REN/INHA/AKR1C3/LHB/HOXA9/DHH/ZFPM2/MAS1/FGF9/NR5A1/AMHR2/KLHL10/SRD5A2/GATA1/ADAM2/ADAM20/CSMD1/SFRP2/NHLH2/ZFP42/UTF1",62
"GO:0098703","calcium ion import across plasma membrane","22/4952","40/16325",0.55,1.81315630048465,3.39763120758883,0.000993026641304506,0.0174261989454065,0.0148043099577336,"ATP2B4/P2RX1/TRPV3/CACNA1H/SLC8A2/KCNN4/SLC8A1/CACNA2D1/CACNA1D/TRPM2/TRPV4/AKAP5/SLC8A3/MS4A1/SLC24A4/CACNA1C/SLC24A2/TRPV6/TRPM1/NALF2/CACNA1E/TRPV5",22
"GO:1902656","calcium ion import into cytosol","22/4952","40/16325",0.55,1.81315630048465,3.39763120758883,0.000993026641304506,0.0174261989454065,0.0148043099577336,"ATP2B4/P2RX1/TRPV3/CACNA1H/SLC8A2/KCNN4/SLC8A1/CACNA2D1/CACNA1D/TRPM2/TRPV4/AKAP5/SLC8A3/MS4A1/SLC24A4/CACNA1C/SLC24A2/TRPV6/TRPM1/NALF2/CACNA1E/TRPV5",22
"GO:0007626","locomotory behavior","83/4952","204/16325",0.406862745098039,1.34128318128544,3.23668229827661,0.00100652519477555,0.0176090645296998,0.0149596621833659,"GRIN2D/USP2/GAD1/HPGDS/DMBX1/NEGR1/GNG7/SELENOP/ATP1A2/GNAO1/CXCL12/ADCY5/ELAVL4/LARGE1/PLN/RCAN1/TMOD1/HOXB8/CWH43/SLC1A1/NPY2R/TH/LGI4/CHL1/FOXA2/CNTN2/CHD7/RASD2/DMRT3/GDNF/APBA1/RELN/MEIS1/CALB1/SLC4A10/GPR88/UCHL1/DRD2/ASTN1/PAK6/NKX2-1/SNCG/CNTN1/CHRNA3/CEND1/PRKN/SNCA/TUBA1A/CHRNB4/PENK/SNAP25/NPY1R/CDH23/TAL1/SLC18A2/GRIA1/PREX2/SOBP/PDE1B/CIART/FEZF2/TBCE/OPRD1/EN1/SLC6A3/MYG1/ALK/SEZ6/LMX1A/SPTBN4/HTR2C/GPR52/KLHL1/SLURP1/ANKFN1/TNR/MC3R/NTF4/NTSR1/GLRA1/DAB1/GRM1/GRM5",83
"GO:0015908","fatty acid transport","51/4952","115/16325",0.443478260869565,1.46199164149751,3.28063279833171,0.00100918116484115,0.0176090645296998,0.0149596621833659,"SLCO4A1/FABP6/SLC25A20/CPT2/CPT1A/NMB/SLCO2A1/ABCD3/P2RX4/ERFE/SLC22A11/PLA2G2C/CROT/IL1A/AVPR1B/FABP2/PLA2G3/PPARD/PLA2G5/SLC2A1/BDKRB2/CD36/FABP1/MIF/SLC27A5/SLCO1B1/MAP2K6/DRD2/PMP2/ABCD2/TNFSF11/SLC27A6/RBP5/PLA2G10/NMUR2/SPX/PLA2G2F/IL1B/CPT1B/CRABP2/SLC22A2/RBP1/PLA2G2D/LEP/PTGS2/OXT/CRABP1/FABP4/PLA2G2E/NTSR1/FABP7",51
"GO:0055078","sodium ion homeostasis","24/4952","45/16325",0.533333333333333,1.75821217016694,3.36074761545728,0.00106491644942602,0.0185289428679168,0.0157411386306987,"CORIN/ATP1A2/SCNN1B/SLC9A1/TMPRSS3/SCN7A/ATP1B2/IL1A/SLC12A2/SCNN1G/NPR1/AGTR1/AGT/EDNRA/EDNRB/DRD2/SLC8A1/COMT/CYP4F12/SLC9B2/SPX/UPK3A/MC3R/ATP6V1B1",24
"GO:0007389","pattern specification process","169/4952","456/16325",0.370614035087719,1.22178395048607,3.16959554476649,0.00107282161240186,0.0186137580321249,0.0158131927822659,"SIM2/WNT2/OTX1/MSX2/MDFI/XRCC2/GRHL3/CITED2/FEZF1/MSX1/KAT2A/WNT3/WNT7B/PCSK5/RPGRIP1L/ASB2/AURKA/WDR77/WT1/GREM2/TSHZ1/PPP2R3A/SHH/HAND2/CRIPTO/SP8/AXIN2/ANKS6/DAAM2/SFRP1/LEF1/SIX1/NLE1/BMP2/GBX2/CFAP45/PIERCE1/DAND5/DMRTA2/FOLR1/SNAI1/STIL/NKD1/ACVRL1/PLXNA2/RIPPLY3/BMP7/DNAH5/HES6/HOXB8/STC1/SHROOM3/ZBTB16/BHLHE40/ADGRG1/FGFR2/PRKDC/DPCD/BMP4/IRX3/FOXA2/FOXF1/HOXC11/SOX1/BMP5/DMRT3/GDNF/NKX3-2/CHRDL1/MEF2C/RELN/DNAAF3/HES4/PBX1/WNT11/MEIS1/OSR1/TLL1/WNT5A/WNT8B/HHIP/CRIPTO3/ZEB1/WNT2B/FOXD1/DKK1/CDON/HES7/SIX2/NKX2-1/DLL3/NDRG4/MEIS2/FGF10/ROBO2/EYA1/DNAAF4/DSCAML1/GATA4/C1QA/LRP2/TBX20/TIFAB/HAND1/NRG3/DNAAF11/SIX3/SEMA3F/SOX17/MEOX1/FGF8/FGFR1/RIPPLY1/GSC/MESP2/IRX2/CYP26B1/GLI3/FGF2/CIROP/LHX1/TBX5/PAX2/FEZF2/HOXA9/ENKUR/HOXC13/BHLHE41/FOXC1/HOXB6/NODAL/EN1/FOXG1/HOXC6/WNT7A/TBX18/WNT3A/SOSTDC1/DAW1/TDRD5/NEUROD1/NOTO/FOXC2/WNT1/LHX3/TCAP/DRC1/MEOX2/ASCL1/RAX/NKX2-2/IRX4/FOXB1/HOXC9/PAX6/NTF4/TBXT/SFRP2/FOXJ1/TBR1/ERBB4/OTX2/DBX1/GATA5/DLX2/HOXC10/NKX2-5/HOXD12/BARX1",169
"GO:0007608","sensory perception of smell","52/4952","118/16325",0.440677966101695,1.45276005585827,3.25704593743433,0.00107978148417278,0.0186817404951809,0.0158709468259287,"GJB4/CNGB1/BEST2/OBP2B/ADCY3/B2M/DRD2/GNAL/OR51E2/BBS1/SYT10/SLC24A4/ANO9/OR6A2/OR51E1/OBP2A/OR10H1/GFY/OR52K1/OR2W3/SLC6A3/OR2I1/OR10A2/OR5M11/OR2A5/OR1J4/OR2AG1/OR2L13/OR2B6/OR1J1/OR2AG2/OR51B5/OR2H2/OR1F1/OR2A14/OR2T8/OR2D2/OR52I2/OR2T10/OR52I1/OR52A1/OR10H5/OR2AT4/OR1Q1/OR5G3/OR2M3/OR4C6/OR2F1/OR8D1/OR9A4/OR2T11/OR56A1",52
"GO:0090102","cochlea development","26/4952","50/16325",0.52,1.71425686591276,3.33768247827255,0.00110050795537799,0.0188114880715885,0.0159811730056838,"CTHRC1/GRHL3/SOX9/RPGRIP1L/SLC17A8/SIX1/PTK7/CCNA2/MCM2/KCNK3/CALB1/WNT5A/ZEB1/EYA1/TIFAB/HPN/NECTIN3/MYO7A/CDH23/MYO3B/KCNK2/SOBP/CECR2/PAX2/POU3F4/TBX18",26
"GO:0003081","regulation of systemic arterial blood pressure by renin-angiotensin","15/4952","24/16325",0.625,2.06040488691438,3.43033322019217,0.00110811919080182,0.0188114880715885,0.0159811730056838,"PCSK5/F2RL1/AGTR1/CTSG/AGT/CMA1/EDNRB/COMT/CPA3/OR51E2/SERPINF2/REN/TACR1/ENPEP/AGTR2",15
"GO:0014059","regulation of dopamine secretion","15/4952","24/16325",0.625,2.06040488691438,3.43033322019217,0.00110811919080182,0.0188114880715885,0.0159811730056838,"PINK1/CXCL12/PRKCB/CNR1/FGF20/GDNF/DRD2/SNCG/GRM2/PRKN/SNCA/SYT4/SYT11/CHRNA6/KCNA2",15
"GO:0072677","eosinophil migration","15/4952","24/16325",0.625,2.06040488691438,3.43033322019217,0.00110811919080182,0.0188114880715885,0.0159811730056838,"PTGER4/LGALS3/SCG2/CCL8/CCL13/CCL26/CCL24/CCL21/CCL19/CCL3/CCL5/CCL11/ADAM8/CCL16/CCL1",15
"GO:0090103","cochlea morphogenesis","15/4952","24/16325",0.625,2.06040488691438,3.43033322019217,0.00110811919080182,0.0188114880715885,0.0159811730056838,"CTHRC1/GRHL3/SOX9/SIX1/PTK7/WNT5A/ZEB1/EYA1/TIFAB/HPN/NECTIN3/MYO3B/PAX2/POU3F4/TBX18",15
"GO:1903779","regulation of cardiac conduction","15/4952","24/16325",0.625,2.06040488691438,3.43033322019217,0.00110811919080182,0.0188114880715885,0.0159811730056838,"CORIN/ATP2B4/ANK2/AGT/ATP2B1/ATP2B3/SLC8A2/ATP2A3/TRPM4/SLC8A1/SLC8A3/ATP2A1/ATP2B2/TBX5/NKX2-5",15
"GO:0051924","regulation of calcium ion transport","94/4952","236/16325",0.398305084745763,1.31307158894882,3.19669516797041,0.0011087200719497,0.0188114880715885,0.0159811730056838,"CEMIP/STIM1/STC2/DHRS7C/MYLK/RGS9/PLP1/JPH1/ATP1A2/HOMER1/CXCL12/P2RX1/ANK2/TRPV3/SRI/P2RX4/SLC9A1/JPH2/PTK2B/PLN/UCN/ADCYAP1R1/CASQ2/LIME1/NPSR1/JPH4/STC1/CBARP/AKAP6/CAV1/P2RX2/PLPP4/CACNB1/IL16/CASQ1/AHNAK/DMD/ATP2B1/LGALS3/GPER1/BDKRB1/CHD7/F2/CASR/CALCA/PIK3CG/KCNN4/NOS1/BCL2/CXCL11/THY1/SLC8A1/CACNA2D1/CACNA1D/CD19/AKAP5/CLIC2/ADRA2A/HRC/GSTM2/HPCA/HCRT/ITGB3/SNCA/MS4A1/PDE4D/ATP2A1/CCL3/FCRL3/SEMG1/TRPC6/CCL5/CD4/CACNB2/GRIN3B/CAMK2A/JPH3/CACNA1C/GCG/OPRD1/SLN/FKBP1B/STRIT1/XCL1/MRLN/PTGS2/IL13/STAC/CACNG1/EPO/EPPIN/NTSR1/TRDN/METTL21C",94
"GO:0071674","mononuclear cell migration","87/4952","216/16325",0.402777777777778,1.32781648267815,3.20029094340614,0.0011167156284645,0.0188949514876831,0.0160520787887444,"IL6R/ASCL2/ASB2/PADI2/CNN2/CCL23/CXCL12/WASL/JAM2/P2RX4/PTK2B/EDN2/CXCL17/MMP28/ADTRP/GPR15/SLC12A2/MADCAM1/P2RY12/PDGFD/JAM3/CTSG/JAML/LGALS3/SPNS2/GCSAML/EDNRB/GNAI1/BMP5/MIF/CCR2/STAP1/MAPK3/CALCA/PIK3CG/SERPINE1/WNT5A/CXCL11/TRPM4/CX3CR1/CCL26/NEDD9/TRPM2/MCOLN2/CMKLR1/TRPV4/TNFSF11/S1PR1/CSF1/CCL21/GPR15LG/SLAMF1/ITGB3/MMP14/CCL19/CYP19A1/S100A7/CSF1R/SLIT2/ITGB7/AIF1/CCL20/CCL3/SFTPD/CCL5/RIPOR2/MSTN/DUSP1/SPN/ITGAL/PF4/RARRES2/ADAM8/CCR7/CD200R1/TREM2/PTPRO/CKLF/TRIM55/CXCL13/ROR2/SAA1/XCL1/AIRE/TAFA4/FPR2/CCL1",87
"GO:0044344","cellular response to fibroblast growth factor stimulus","65/4952","154/16325",0.422077922077922,1.39144226129283,3.22051795628507,0.00113158680727842,0.0190500580604234,0.0161838485330543,"APLN/MET/SHCBP1/SHISA2/CD44/FGF19/CRIPTO/SFRP1/FGFRL1/CXCL8/EPHB4/COL1A1/TYRO3/MUSK/KLB/NRXN1/FGF20/FGFR2/EPHA7/TRIM71/EPHB3/EPHA10/FGF18/EPHA6/TEK/KIT/WNT5A/HHIP/EPHA1/SULF1/DDR2/FGF10/FGF3/FGFR4/EPHA5/CSF1R/FLT3/NGFR/EPHA8/FGF8/FGFR1/PDGFRA/AXL/CCL5/LTK/FGF2/LHX1/FGF17/NTRK3/KL/FGF23/POSTN/CXCL13/ROR2/FGF9/ALK/NDNF/FGF21/FLRT1/FLRT2/FGF7/PAX6/FGF4/ERBB4/OTX2",65
"GO:0002791","regulation of peptide secretion","81/4952","199/16325",0.407035175879397,1.34185162484474,3.20159910900876,0.00113208583393919,0.0190500580604234,0.0161838485330543,"PDX1/GNA11/SOX4/CPT1A/VSNL1/GNAO1/TFR2/KCNA5/ECRG4/SRI/F2RL1/ADCY5/STX1A/SFRP1/KISS1/KCNB1/CHGA/UCN/PRKCB/FGB/SSTR5/PASK/FGA/SIDT2/CNR1/NR1H4/CRHBP/ABCA12/PPARD/FOXA2/GPER1/SYT7/CHD7/BRSK2/F2/CASR/F2RL2/INHBB/DRD2/TRPM4/RASL10B/KCNJ11/FGG/ADRA2A/TNFSF11/SLC9B2/PRKN/EPHA5/GRP/ACVR1C/BLK/ABCC8/SNAP25/ITPR1/GNAZ/SLC30A8/C1QTNF12/CCL5/ADRA2C/IL1B/GPR27/CARTPT/GCG/ANO1/EFNA5/TIAM1/FKBP1B/FAM3D/UCN3/RBP4/CD38/HTR2C/NEUROD1/NKX6-1/LEP/FFAR4/ADCYAP1/TUNAR/GHRHR/SLC2A2/CELA2A",81
"GO:0051966","regulation of synaptic transmission, glutamatergic","35/4952","73/16325",0.479452054794521,1.58058457078363,3.28049669725824,0.00115583073258977,0.0193964818567387,0.0164781505362309,"GRIN2D/GRIN2B/OXTR/GRIK3/ATP1A2/HOMER1/CACNG8/PTK2B/UCN/CNR1/NRXN1/FRRS1L/CCR2/MEF2C/RELN/NLGN1/CACNG4/DRD2/DKK1/SERPINE2/NLGN3/TSHZ3/GRM8/GRM2/STXBP1/GRIN2A/ROR2/GRIK2/GRM4/CACNG5/PTGS2/TNR/GRIK1/GRM1/GRM5",35
"GO:0007189","adenylate cyclase-activating G protein-coupled receptor signaling pathway","71/4952","171/16325",0.415204678362573,1.36878359738873,3.19886346549847,0.00118188424170766,0.0197796539852001,0.0168036718375014,"PDE2A/ADCY9/UCN2/GPR3/ATP2B4/LPAR1/ADCY5/GNG2/PTGER4/PLN/CHGA/ADCYAP1R1/VIP/GNA13/ADGRL3/CNR1/AKAP6/VIPR1/ADGRB3/ADGRG1/GPR157/ADRB2/GPER1/NHERF1/ADCY2/ADCY3/HTR4/PRKAR2B/CALCA/PTH1R/HTR7/PDE3A/NOS1/ADRA1A/MC1R/CXCL11/TCP11/VIPR2/CNR2/GALR1/SCTR/ADRA2A/GNAL/S1PR1/S1PR5/GPR119/OR51E2/PDE4D/GPR4/ADRA1B/GPR78/ADRB3/ADGRD1/PF4/ADGRG7/GCG/APLP1/ADGRD2/DRD5/UCN3/ADGRG4/ADRB1/GPR12/FFAR4/MC3R/ADCYAP1/CALCB/GHRHR/GPR26/MRAP/IAPP",71
"GO:0060675","ureteric bud morphogenesis","33/4952","68/16325",0.485294117647059,1.59984379454528,3.27068346488702,0.00121905142787213,0.0203462333423658,0.0172850055147659,"SOX9/MYC/TACSTD2/KIF26B/WT1/VEGFA/SHH/TCF21/SIX1/BMP2/LGR4/SIX4/TMEM59L/BMP4/AGT/GDNF/BCL2/PBX1/WNT11/WNT2B/FOXD1/CITED1/SIX2/EYA1/FGF8/GLI3/FGF2/LHX1/PAX2/HS3ST3A1/GREB1L/WNT1/AGTR2",33
"GO:0035590","purinergic nucleotide receptor signaling pathway","18/4952","31/16325",0.580645161290323,1.91418260461723,3.36175481466472,0.00122835777169488,0.020445998465447,0.0173697603032136,"P2RY1/P2RY14/P2RX1/P2RX4/ADCY5/ADORA3/P2RY4/P2RX2/P2RY12/P2RY8/CTSG/CNTN2/P2RY2/ADA/GPR34/P2RY13/NECAB2/GPR171",18
"GO:0001759","organ induction","14/4952","22/16325",0.636363636363636,2.09786679394918,3.40011273798692,0.00126311169523269,0.0209676541408627,0.0178129293691848,"WNT2/SIX1/BMP2/BMP4/HOXC11/GDNF/WNT2B/DKK1/FGF10/ROBO2/FGF8/FGFR1/FGF2/GATA5",14
"GO:1903317","regulation of protein maturation","31/4952","63/16325",0.492063492063492,1.62216003795164,3.26476180029921,0.00127295003881253,0.0210740138500986,0.0179032865438891,"CLEC3B/NKD2/SOX4/TFR2/PLAU/LDLRAD3/GSN/RUNX1/MAGEA3/PRKACB/CCBE1/FGA/CWH43/F12/CNTN2/CHAC1/MELTF/SERPINE1/SERPINE2/CDK20/IL1R2/NLRP7/CPB2/MMP14/HPN/SERPINF2/ACP4/ADAM8/SPON1/PRSS37/RFX4",31
"GO:0046545","development of primary female sexual characteristics","48/4952","108/16325",0.444444444444444,1.46517680847245,3.20044792849436,0.00132048726272899,0.0218022386227997,0.0185219449953244,"INHBA/FANCA/WT1/BRCA2/VEGFA/AMH/FANCG/SFRP1/DMRTA1/ADCYAP1R1/EREG/CEBPB/SLIT3/ADAMTS1/HYAL3/ZP3/DACH1/A2M/AFP/BCL2/GAS2/KIT/VGF/INHBB/PGR/ROBO2/PTX3/KITLG/MMP14/CYP19A1/SLIT2/PDGFRA/TNFAIP6/INHA/FOXL2/FOXC1/ZFPM2/RETN/UMODL1/MSH4/NR5A1/AMHR2/LEP/CGA/NPPC/CSMD1/DACH2/ZFP42",48
"GO:0002455","humoral immune response mediated by circulating immunoglobulin","27/4952","53/16325",0.509433962264151,1.67942436065474,3.2690734077694,0.00133193653003412,0.0219323168028675,0.0186324520371925,"EXO1/C7/CLU/ZP3/C2/IGHA2/CD46/FCMR/IGHA1/NOD2/FCER2/C1QA/CR2/IGHG1/IGHG3/C1QC/CD55/C1QB/CFI/TREM2/IGHG4/CR1/C4BPB/C6/C9/IGHE/FOXJ1",27
"GO:0009612","response to mechanical stimulus","88/4952","220/16325",0.4,1.3186591276252,3.13995504421208,0.00134631760743818,0.0221098469114581,0.0187832715453731,"COL11A1/STRA6/CITED2/SOX9/PDE2A/PTN/P2RY1/ATP1A2/CNN2/TLR3/KCNA5/CXCL12/CHEK1/SCN9A/SCN11A/GSN/PSPH/SLC9A1/CAPN2/PTGER4/LARGE1/PTK2B/TNFRSF10B/COL1A1/CHI3L1/UCN/ITGA2/FOSL1/TXNIP/CASP5/NRXN1/GAP43/ANGPT2/SLC2A1/DMD/BDKRB1/LRP11/BMP6/MAPK3/ATP8A2/TMEM120A/TLR7/WNT11/LHFPL5/CALB1/KIT/ATR/PHF24/DRD2/SLC8A1/SERPINE2/FAS/DDR2/MEIS2/TRPV4/PKD1L2/GATA4/KRT5/ITGB3/TIFAB/MMP14/HPN/TUBA1A/KCNA1/SCX/ANKRD1/TACR1/FGF2/IL1B/KCNK2/PKD1L3/AQP1/ASIC3/MAP1B/POSTN/RETN/TRPA1/FOSB/NRXN2/ANO3/PTGS2/IL13/TCAP/PKD2L2/GDF5/CSRP3/TTN/SCEL",88
"GO:0046887","positive regulation of hormone secretion","60/4952","141/16325",0.425531914893617,1.40282885917575,3.16995640309706,0.00135501859292056,0.0221933978605816,0.018854251691529,"INHBA/PDX1/GNA11/SOX4/VSNL1/P2RY1/NMB/TFR2/SPP1/EDN3/ECRG4/SRI/KISS1/UCN/PRKCB/FGB/FGA/NR1H4/PLA2G3/PPARD/GPER1/BMP6/F2/CASR/F2RL2/INHBB/DRD2/TRPM4/RASL10B/GALR1/FGG/TNFSF11/CYP19A1/GRP/BLK/ABCC8/SNAP25/FGFR1/HCAR2/ITPR1/SLC30A8/C1QTNF12/INHA/TACR1/FOXL2/GPR27/GCG/RETN/ANO1/UCN3/RBP4/CD38/NKX6-1/LEP/FFAR4/GAL/ADCYAP1/TUNAR/GHRHR/SLC2A2",60
"GO:0001764","neuron migration","76/4952","186/16325",0.408602150537634,1.34701738843435,3.14076534184796,0.00139170168939572,0.022673293836256,0.0192619440858148,"FEZF1/CELSR1/WDR62/SOX14/UNC5C/NTN1/CXCL12/VEGFA/PLXNA1/SEMA6A/LARGE1/NDN/TYRO3/ADGRL3/FLNA/DCLK1/IGSF10/ADGRG1/NEO1/PHOX2B/DDIT4/ASPM/EVX1/GPM6A/CHL1/GFRA3/CNTN2/MATN2/SOX1/NEXMIF/MEF2C/FZD3/RELN/TWIST1/PLXNA3/UNC5D/SEMA3E/DRD2/ASTN1/KIF20B/NKX2-1/DNER/DNAAF4/TBX20/POU4F1/KIRREL3/TUBA1A/NRG3/BBS1/FGFR1/AXL/COL3A1/LHX1/PRKG1/DCDC2/CAMK2A/TLX3/FEZF2/NTNG1/MAP1B/MDGA1/FOXG1/NDNF/FGF13/NRCAM/VAX1/TUBB2B/FLRT2/NKX6-1/ATOH1/ASCL1/PAX6/ERBB4/CCKAR/DCX/DAB1",76
"GO:0055001","muscle cell development","76/4952","186/16325",0.408602150537634,1.34701738843435,3.14076534184796,0.00139170168939572,0.022673293836256,0.0192619440858148,"CSRP1/NEBL/COMP/MYOM1/MYL9/LDB3/CFL2/ASB2/MYH11/MYORG/HOMER1/LMOD1/VEGFA/ANK2/FLNC/CDK1/PGM5/POPDC1/TPM1/PI16/SIX1/LARGE1/SMYD3/RCAN1/TNNT1/TMOD1/AKAP6/SIX4/P2RX2/CASQ1/NEB/BMP4/PROX1/DMD/EDNRA/SORBS2/SYPL2/RGS2/BCL2/ADRA1A/MYOM3/MEIS1/UCHL1/SLC8A1/MYPN/HDAC9/DNER/GATA4/TNNT2/MYO18B/MYBPC3/SHOX2/COL14A1/TNNT3/PDGFRA/IGF1/ANKRD1/MYBPC2/LOX/ALPK3/CNTNAP1/PRKG1/MEGF10/TBX5/TMOD2/NRAP/ALPK2/TBX18/MYH6/MYBPH/WFIKKN2/TCAP/MYL2/CSRP3/TTN/NKX2-5",76
"GO:0090183","regulation of kidney development","20/4952","36/16325",0.555555555555556,1.83147101059056,3.29546908816524,0.0014164936629601,0.0229626986145947,0.0195078059662626,"EZH2/SOX9/MYC/TACSTD2/WT1/VEGFA/SIX1/LGR4/SIX4/BMP4/AGT/GDNF/OSR1/WNT2B/FOXD1/SIX2/LHX1/PAX2/AGTR2/ADIPOQ",20
"GO:0007530","sex determination","13/4952","20/16325",0.65,2.14282108239095,3.37441840569663,0.00142442008664288,0.0229626986145947,0.0195078059662626,"CITED2/SOX9/WT1/AMH/TCF21/SIX4/DMRT1/AR/FOXL2/DHH/PTGDR/FGF9/NR5A1",13
